product,version,break,class def,const,continue,declare,do,echo,expression statement (chain rule),for,foreach,function def,global,goto,halt compiler,if,inline HTML,interface def,trait def,label,namespace,return,static,switch,throw,try/catch,unset,use,while def
MediaWiki,1.11.1,631,531,0,211,0,23,761,31117,153,856,614,1489,0,0,8322,535,2,0,0,0,5867,68,162,142,11,177,0,331
MediaWiki,1.11.2,631,531,0,211,0,23,761,31119,153,856,614,1489,0,0,8324,535,2,0,0,0,5868,68,162,142,11,177,0,331
MediaWiki,1.12.0,745,594,0,259,0,28,823,35481,176,995,621,1608,0,0,9672,582,5,0,0,0,6711,80,186,183,12,186,0,368
MediaWiki,1.12.1,743,594,0,259,0,28,823,35455,175,992,621,1606,0,0,9665,582,5,0,0,0,6709,80,186,183,12,184,0,368
MediaWiki,1.12.2,747,595,0,269,0,28,825,35561,176,998,622,1608,0,0,9765,582,5,0,0,0,6782,81,185,183,12,184,0,368
MediaWiki,1.12.3,747,595,0,269,0,28,825,35561,176,998,622,1608,0,0,9765,582,5,0,0,0,6782,81,185,183,12,184,0,368
MediaWiki,1.12.4,747,595,0,269,0,28,599,35790,176,998,623,1608,0,0,9767,582,5,0,0,0,6782,83,185,183,12,184,0,368
MediaWiki,1.13.0,806,638,0,291,0,30,902,39025,180,1174,628,1749,0,0,10909,604,6,0,0,0,7557,97,197,216,12,218,0,412
MediaWiki,1.13.1,806,638,0,291,0,30,904,39046,180,1174,628,1749,0,0,10914,604,6,0,0,0,7559,96,197,216,12,218,0,412
MediaWiki,1.13.2,806,638,0,293,0,30,904,39066,180,1176,630,1750,0,0,10925,604,6,0,0,0,7568,97,197,216,12,218,0,412
MediaWiki,1.13.3,810,639,0,303,0,30,906,39172,181,1182,631,1752,0,0,11024,604,6,0,0,0,7642,98,196,216,12,218,0,412
MediaWiki,1.13.4,810,639,0,303,0,30,654,39441,181,1182,632,1752,0,0,11026,604,6,0,0,0,7642,100,196,216,12,218,0,412
MediaWiki,1.13.5,810,639,0,303,0,30,654,39443,181,1183,632,1752,0,0,11026,604,6,0,0,0,7643,100,196,216,12,218,0,412
MediaWiki,1.14.0,746,703,0,315,0,32,718,41258,206,1284,608,1857,0,0,11663,582,6,0,0,0,8095,91,175,231,17,261,0,424
MediaWiki,1.14.1,746,703,0,315,0,32,718,41261,206,1284,608,1857,0,0,11663,582,6,0,0,0,8096,91,175,231,17,261,0,424
MediaWiki,1.15.0,793,723,0,324,1,31,732,42653,205,1330,608,1921,0,0,12164,599,6,0,0,0,8448,97,178,250,19,271,0,428
MediaWiki,1.15.1,793,723,0,324,1,31,732,42653,205,1330,608,1921,0,0,12164,599,6,0,0,0,8449,97,178,250,19,271,0,428
MediaWiki,1.15.2,793,725,0,324,1,31,737,42682,205,1330,608,1921,0,0,12172,599,6,0,0,0,8454,98,178,251,19,271,0,428
MediaWiki,1.15.3,796,725,0,324,1,31,737,42695,205,1330,608,1925,0,0,12178,601,6,0,0,0,8458,98,178,251,19,271,0,428
MediaWiki,1.15.4,796,725,0,323,1,31,737,42713,205,1330,608,1928,0,0,12187,603,6,0,0,0,8466,98,178,250,19,271,0,428
MediaWiki,1.15.5,796,725,0,323,1,31,738,42747,205,1333,608,1931,0,0,12211,603,6,0,0,0,8508,98,178,250,19,271,0,428
MediaWiki,1.16.0,930,915,0,369,1,29,594,46346,205,1537,517,2057,0,0,13230,744,7,0,0,0,9221,109,197,315,37,325,0,401
MediaWiki,1.16.1,930,915,0,368,1,29,594,46362,205,1537,517,2056,0,0,13236,744,7,0,0,0,9240,109,197,315,37,325,0,401
MediaWiki,1.16.2,930,915,0,368,1,29,594,46368,205,1537,517,2056,0,0,13239,744,7,0,0,0,9241,109,197,317,37,325,0,401
MediaWiki,1.16.3,930,915,0,368,1,29,594,46372,205,1537,517,2056,0,0,13244,744,7,0,0,0,9244,109,197,317,37,325,0,401
MediaWiki,1.16.4,930,914,0,368,1,29,594,46373,205,1537,517,2056,0,0,13244,744,7,0,0,0,9244,109,197,317,37,325,0,401
MediaWiki,1.16.5,930,914,0,368,1,29,594,46379,205,1538,517,2056,0,0,13244,744,7,0,0,0,9244,109,197,317,37,325,0,401
MediaWiki,1.17.0,970,1015,0,357,1,37,524,48962,202,1820,350,1995,0,0,14033,634,9,0,0,0,10204,127,198,395,77,350,0,262
MediaWiki,1.17.1,970,1015,0,358,1,37,524,48989,202,1820,350,1996,0,0,14045,634,9,0,0,0,10209,127,198,395,77,350,0,262
MediaWiki,1.17.2,970,1015,0,358,1,37,524,48993,202,1820,350,1996,0,0,14046,634,9,0,0,0,10209,127,198,395,77,350,0,262
MediaWiki,1.17.3,972,1016,0,359,1,37,524,49085,200,1823,351,1997,0,0,14070,634,9,0,0,0,10219,129,198,397,77,351,0,264
MediaWiki,1.17.4,972,1016,0,359,1,37,524,49088,200,1823,351,1997,0,0,14071,634,9,0,0,0,10219,129,198,397,77,351,0,264
MediaWiki,1.17.5,972,1016,0,359,1,37,524,49101,200,1824,351,1997,0,0,14082,634,9,0,0,0,10230,129,198,397,77,351,0,264
MediaWiki,1.18.0,1337,1304,0,421,1,42,474,59949,248,2133,287,2103,0,0,15750,477,11,0,0,0,11731,143,246,678,124,426,0,311
MediaWiki,1.18.1,1337,1304,0,423,1,43,474,59970,248,2132,286,2103,0,0,15758,477,11,0,0,0,11739,143,246,678,124,426,0,311
MediaWiki,1.18.2,1339,1304,0,424,1,43,474,60062,246,2135,287,2104,0,0,15780,477,11,0,0,0,11750,145,246,678,124,427,0,313
MediaWiki,1.18.3,1340,1304,0,424,1,43,472,60145,246,2136,287,2098,0,0,15768,477,11,0,0,0,11740,145,246,677,123,428,0,313
MediaWiki,1.18.4,1340,1304,0,424,1,43,472,60158,246,2137,287,2098,0,0,15779,477,11,0,0,0,11751,145,246,677,123,428,0,313
MediaWiki,1.19.0,1365,1424,0,435,1,45,449,63016,256,2254,289,1859,0,0,16362,472,13,0,0,0,12621,141,247,759,157,506,0,311
MediaWiki,1.19.1,1365,1424,0,435,1,45,449,63069,256,2256,289,1859,0,0,16371,472,13,0,0,0,12632,141,247,759,157,506,0,311
Moodle,1.6.9,2873,418,0,505,0,18,7513,100722,752,3146,3006,2398,0,0,29317,1001,0,0,0,0,10278,202,649,1,5,833,0,598
Moodle,1.7.7,3556,811,0,635,0,29,7528,119450,937,3965,3366,2794,0,0,34645,952,0,0,0,0,13557,254,816,33,10,930,0,654
Moodle,1.8.14,3940,976,0,742,0,38,8302,132473,1002,4509,3573,2919,0,0,37639,1148,1,0,0,0,14825,272,889,119,14,1034,0,704
Moodle,1.9.18,4364,1380,0,1228,0,41,8370,159523,1101,5438,3957,3430,0,0,45414,1148,1,0,0,0,17901,338,993,168,32,1325,0,896
Moodle,2.0.9,5210,3696,0,1679,0,83,10557,217225,1180,7431,3711,5632,0,0,55133,2150,30,0,0,0,28800,378,1196,2772,537,1739,0,763
Moodle,2.1.6,5212,4121,0,1748,0,83,10454,229545,1197,7814,3771,5740,0,0,56889,2166,39,0,0,0,30722,371,1207,3032,572,1759,0,781
Moodle,2.2.3,4995,4164,0,1695,0,89,10347,232457,1147,7770,3683,5826,0,0,56077,2253,43,0,0,3,30188,371,1162,2997,603,1772,3,762
Moodle,2.3,5092,4378,0,1741,0,89,10397,239400,1171,8079,3598,6255,0,0,57189,2252,43,0,0,5,31886,381,1181,3167,661,1789,3,756
PEAR,0.9,102,19,0,9,0,1,0,1004,7,48,2,3,0,0,412,0,0,0,0,0,274,5,26,0,0,10,0,12
PEAR,1.0,110,23,0,30,0,2,0,1835,11,105,3,5,0,0,772,0,0,0,0,0,478,10,26,0,0,20,0,22
PEAR,1.0.1,110,23,0,30,0,2,0,1859,11,108,3,5,0,0,784,0,0,0,0,0,483,10,26,0,0,24,0,23
PEAR,1.1,127,23,0,38,0,3,0,1997,11,123,6,7,0,0,831,0,0,0,0,0,498,10,29,0,0,24,0,24
PEAR,1.2,135,24,0,41,0,3,0,2074,12,123,6,7,0,0,862,0,0,0,0,0,501,10,31,0,0,20,0,25
PEAR,1.2.1,135,24,0,41,0,3,0,2074,12,123,6,7,0,0,862,0,0,0,0,0,501,10,31,0,0,20,0,25
PEAR,1.3,144,25,0,49,0,3,0,2317,14,142,6,6,0,0,1006,0,0,0,0,0,593,12,32,0,0,25,0,28
PEAR,1.3.1,150,26,0,49,0,3,2,2412,14,147,6,6,0,0,1057,0,0,0,0,0,620,12,34,0,0,25,0,29
PEAR,1.3.3,159,27,0,54,0,3,2,2536,14,154,6,6,0,0,1109,0,0,0,0,0,640,13,36,0,0,27,0,29
PEAR,1.3.4,160,28,0,55,0,3,3,2668,14,157,6,7,0,0,1158,0,0,0,0,0,651,12,36,0,0,27,0,30
PEAR,1.3.5,161,28,0,55,0,3,3,2717,15,158,6,7,0,0,1179,0,0,0,0,0,653,12,36,0,0,27,0,30
PEAR,1.3.6,161,28,0,55,0,3,3,2721,15,158,6,7,0,0,1178,0,0,0,0,0,653,12,36,0,0,27,0,30
PEAR,1.4.0,256,69,0,212,0,11,4,7615,15,541,6,8,0,0,4070,0,0,0,0,0,2107,22,51,0,0,161,0,50
PEAR,1.4.1,257,70,0,227,0,11,4,7777,17,547,6,8,0,0,4189,0,0,0,0,0,2143,22,51,0,0,166,0,50
PEAR,1.4.2,257,70,0,229,0,11,4,7800,21,548,6,8,0,0,4208,0,0,0,0,0,2148,22,51,0,0,169,0,50
PEAR,1.4.3,262,71,0,244,0,11,4,7905,21,557,6,8,0,0,4279,0,0,0,0,0,2156,23,51,0,0,173,0,51
PEAR,1.4.4,262,71,0,244,0,11,4,7908,21,557,7,8,0,0,4280,0,0,0,0,0,2157,23,51,0,0,173,0,52
PEAR,1.4.5,262,71,0,244,0,11,4,7912,21,557,7,8,0,0,4286,0,0,0,0,0,2162,23,51,0,0,173,0,52
PEAR,1.4.6,262,71,0,245,0,11,4,7942,21,557,7,8,0,0,4305,0,0,0,0,0,2167,24,51,0,0,174,0,52
PEAR,1.4.7,262,71,0,249,0,11,5,7986,20,559,7,8,0,0,4334,0,0,0,0,0,2178,24,51,0,0,174,0,52
PEAR,1.4.8,264,71,0,250,0,11,5,8000,20,560,7,8,0,0,4370,0,0,0,0,0,2210,24,52,0,0,174,0,52
PEAR,1.4.9,264,71,0,250,0,11,5,8001,20,560,7,8,0,0,4372,0,0,0,0,0,2211,24,52,0,0,174,0,52
PEAR,1.4.10,266,71,0,249,0,12,5,8016,20,560,7,8,0,0,4391,0,0,0,0,0,2223,24,52,0,0,174,0,52
PEAR,1.4.11,266,71,0,249,0,12,5,8016,20,560,7,8,0,0,4392,0,0,0,0,0,2223,24,52,0,0,174,0,52
PEAR,1.5.0,264,71,0,260,0,12,9,8138,18,573,6,8,0,0,4515,0,0,0,0,0,2283,25,51,1,0,177,0,52
PEAR,1.5.1,267,71,0,269,0,14,9,8285,18,591,6,7,0,0,4569,0,0,0,0,0,2300,26,51,1,0,179,0,53
PEAR,1.5.2,268,71,0,262,0,14,9,8275,18,594,6,7,0,0,4568,0,0,0,0,0,2299,26,51,1,0,180,0,53
PEAR,1.5.3,268,71,0,267,0,14,9,8284,18,594,6,7,0,0,4573,0,0,0,0,0,2300,26,51,1,0,180,0,53
PEAR,1.5.4,268,71,0,267,0,14,9,8289,18,594,6,7,0,0,4579,0,0,0,0,0,2306,26,51,1,0,180,0,53
PEAR,1.6.0,287,72,0,277,0,14,9,8473,18,606,6,7,0,0,4671,0,0,0,0,0,2350,26,52,1,0,184,0,53
PEAR,1.6.1,287,72,0,277,0,14,9,8498,18,607,6,7,0,0,4685,0,0,0,0,0,2358,26,52,1,0,184,0,53
PEAR,1.6.2,285,72,0,281,0,14,9,8513,18,608,6,7,0,0,4687,0,0,0,0,0,2360,26,52,1,0,184,0,53
PEAR,1.7.0,285,74,0,281,0,14,9,8560,18,608,6,7,0,0,4711,0,0,0,0,0,2371,27,52,1,0,185,0,53
PEAR,1.7.1,285,74,0,281,0,14,9,8560,18,608,6,7,0,0,4711,0,0,0,0,0,2371,27,52,1,0,185,0,53
PEAR,1.7.2,285,74,0,281,0,14,9,8584,18,609,6,7,0,0,4720,0,0,0,0,0,2373,27,52,1,0,185,0,53
PEAR,1.8.0,263,72,0,265,0,14,9,8240,16,598,4,5,0,0,4532,0,0,0,0,0,2268,28,44,1,0,186,0,49
PEAR,1.8.1,263,72,0,265,0,14,9,8241,16,598,4,5,0,0,4532,0,0,0,0,0,2268,28,44,1,0,186,0,49
PEAR,1.9.0,263,72,0,265,0,14,10,8345,16,601,4,5,0,0,4552,0,0,0,0,0,2281,28,44,1,0,170,0,56
PEAR,1.9.1,264,72,0,265,0,14,10,8348,17,601,4,5,0,0,4553,0,0,0,0,0,2283,28,44,1,0,172,0,56
PEAR,1.9.2,264,72,0,265,0,14,10,8359,17,603,4,5,0,0,4555,0,0,0,0,0,2285,28,44,1,0,172,0,56
PEAR,1.9.3,265,72,0,265,0,14,10,8366,17,604,4,5,0,0,4560,0,0,0,0,0,2289,28,44,1,0,173,0,56
PEAR,1.9.4,265,72,0,266,0,14,10,8365,17,605,4,5,0,0,4559,0,0,0,0,0,2289,28,44,1,0,173,0,56
SilverStripe,2.4.7,782,598,0,157,0,11,361,53479,126,1376,40,136,0,0,7769,45,14,0,0,0,6137,15,127,251,42,185,0,152
Smarty,2.6.26,131,3,0,14,0,0,4,1817,36,70,76,0,0,0,678,0,0,0,0,0,331,7,24,0,0,21,0,8
Smarty,3.0.9,92,95,0,32,0,21,41,3203,29,126,49,0,0,0,1183,1,0,0,0,0,583,7,24,70,4,36,0,33
Smarty,3.1.0,109,112,0,38,0,20,52,3804,30,165,57,0,0,0,1391,0,0,0,0,0,663,7,29,101,14,40,0,42
Smarty,3.1.1,109,112,0,38,0,20,50,3841,30,166,57,0,0,0,1399,0,0,0,0,0,664,7,29,99,14,40,0,42
Smarty,3.1.2,110,112,0,38,0,20,50,3851,30,169,57,0,0,0,1415,0,0,0,0,0,675,17,29,99,14,40,0,42
Smarty,3.1.3,110,112,0,49,0,20,62,3916,27,173,57,0,0,0,1457,0,0,0,0,0,682,18,29,99,14,41,0,42
Smarty,3.1.4,110,112,0,49,0,20,62,3949,27,173,57,0,0,0,1459,0,0,0,0,0,693,18,29,100,14,39,0,42
Smarty,3.1.5,111,112,0,50,0,21,62,3983,27,173,57,0,0,0,1481,0,0,0,0,0,698,18,29,103,15,39,0,42
Smarty,3.1.6,111,112,0,50,0,21,62,3997,27,173,57,0,0,0,1487,0,0,0,0,0,698,18,29,101,15,39,0,42
Smarty,3.1.7,111,112,0,50,0,21,62,4029,27,175,57,0,0,0,1505,0,0,0,0,0,705,18,29,103,15,39,0,40
Smarty,3.1.8,111,112,0,50,0,21,62,4051,27,175,57,0,0,0,1520,0,0,0,0,0,707,18,29,103,15,39,0,40
Smarty,3.1.9,122,112,0,50,0,21,62,4081,27,176,57,0,0,0,1532,0,0,0,0,0,708,18,30,103,15,39,0,40
Smarty,3.1.10,122,112,0,50,0,21,62,4084,27,176,57,0,0,0,1536,0,0,0,0,0,711,18,30,103,15,39,0,40
Smarty,3.1.11,122,112,0,50,0,21,62,4099,27,176,57,0,0,0,1553,0,0,0,0,0,719,20,30,103,15,39,0,40
SquirrelMail,1.4.22,541,22,0,38,0,8,1180,11682,206,244,604,500,0,0,3375,133,0,0,0,0,961,6,94,0,0,88,0,123
Symfony,2.0.12,306,1850,0,217,0,18,118,24304,73,1904,62,2,0,0,7641,179,242,0,0,1715,7751,14,115,1516,171,173,3139,142
ZendFramework,1.0.0,1258,1337,0,113,0,19,284,45887,174,1193,88,9,0,0,5736,59,30,0,0,0,5092,15,229,1328,1234,300,0,168
ZendFramework,1.0.1,1262,1291,0,114,0,20,442,45978,183,1162,89,6,0,0,5658,43,30,0,0,0,4896,12,233,1303,1215,301,0,152
ZendFramework,1.0.2,1289,1336,0,115,0,20,484,47703,193,1207,103,10,0,0,5885,45,30,0,0,0,5051,12,239,1340,1254,327,0,152
ZendFramework,1.0.3,1540,1500,0,114,0,20,631,51971,193,1390,146,17,0,0,6331,79,31,0,0,0,5581,12,295,1384,1304,340,0,153
ZendFramework,1.0.4,1535,1509,0,121,0,20,631,53935,192,1454,146,17,0,0,6547,78,31,0,0,0,5677,12,295,1400,1355,348,0,156
ZendFramework,1.5.0,1689,1922,0,166,0,22,652,71538,224,1879,149,18,0,0,8795,89,43,0,0,0,7487,32,381,1782,1649,534,0,178
ZendFramework,1.5.1,1693,1927,0,167,0,22,652,71666,225,1881,149,18,0,0,8807,89,43,0,0,0,7485,32,381,1783,1649,534,0,178
ZendFramework,1.5.2,1693,1930,0,169,0,22,652,72197,225,1903,149,18,0,0,8899,89,43,0,0,0,7508,34,381,1795,1668,544,0,181
ZendFramework,1.5.3,1722,1938,0,174,0,23,624,73328,228,1936,185,16,0,0,9047,96,43,0,0,0,7635,34,384,1796,1692,549,0,181
ZendFramework,1.6.0,1907,2435,0,240,0,28,652,86585,273,2319,208,16,0,0,11017,99,57,0,0,0,9657,37,439,2052,1845,694,0,211
ZendFramework,1.6.1,1911,2448,0,247,0,28,652,87126,273,2347,208,16,0,0,11108,99,57,0,0,0,9702,37,441,2063,1851,698,0,211
ZendFramework,1.6.2,1922,2461,0,241,0,28,652,87748,276,2363,208,16,0,0,11213,99,57,0,0,0,9769,37,442,2068,1854,698,0,210
ZendFramework,1.7.0,2173,2724,0,254,0,33,665,97335,316,2616,249,30,0,0,12430,110,59,0,0,0,10852,37,501,2242,1932,736,0,230
ZendFramework,1.7.1,2189,2744,0,254,0,33,665,98073,317,2621,249,30,0,0,12534,110,59,0,0,0,10969,37,507,2257,1946,741,0,230
ZendFramework,1.7.2,2230,2774,0,259,0,34,701,100285,319,2492,254,30,0,0,12774,114,60,0,0,0,11124,37,515,2302,1993,758,0,232
ZendFramework,1.7.3,2224,2760,0,258,0,34,696,100113,318,2493,254,30,0,0,12755,114,62,0,0,0,11098,37,514,2299,1986,758,0,232
ZendFramework,1.7.4,2225,2775,0,258,0,34,696,100447,321,2496,254,30,0,0,12823,114,62,0,0,0,11157,37,514,2318,1994,762,0,232
